image_name,score,comparison_count
201311_113.8327226_22.588928800000005.png,0.25128679779296353,7
201311_113.83766518162263_22.641416403895732.png,0.7333571904814647,10
201311_113.87865392033376_22.61317748414232.png,0.10541300210908155,5
201311_113.882861_22.6128348.png,0.6427790779774304,5
201311_113.9022082_22.590201799999996.png,0.11156133626169253,7
201311_113.97215286575438_22.599851368800312.png,0.5549760778188787,5
201311_113.9824091_22.594394199999996.png,0.2510948113019441,8
201311_113.9934635_22.605469299999996.png,0.11689334515264307,5
201311_114.0367137_22.625328199999995.png,0.8024825154779335,7
201311_114.07813510000001_22.5592236.png,0.3480354607634023,5
201311_114.1331646_22.6036264.png,0.253262655717554,9
201311_114.158799_22.6090681.png,0.34832312392717757,8
201311_114.16919617982792_22.62714279983004.png,0.2546253097563105,6
201311_114.1708255_22.6072058.png,0.25484632219130976,10
201311_114.1832046_22.5984266.png,0.255063294224625,6
201312_113.8235017_22.698809100000002.png,0.25527715014107244,5
201312_113.83443584337306_22.74126975401547.png,0.5571097891078531,5
201312_113.8374755_22.647390599999994.png,0.3480295058062364,6
201312_113.85777283738314_22.642709229323334.png,0.46001244023591176,6
201312_113.876258209507_22.67064777876147.png,0.10818361544078815,5
201312_113.8844253_22.668941099999998.png,0.11062591428458185,8
201312_113.89281280000002_22.556411099999995.png,0.4602932605400474,5
201312_113.9201526_22.757344299999996.png,0.5575754064886227,6
201312_113.93289859477152_22.800449818195553.png,0.11164042708093744,5
201312_113.9429058_22.681555399999997.png,0.2525044025799364,6
201312_113.94724641296688_22.762202944327534.png,0.1132488712919818,8
201312_113.9569087_22.710923500000003.png,0.252329737355419,8
201312_113.96037321245348_22.71031364112373.png,0.11471273795166857,5
201312_113.9663157_22.5911024.png,0.7409475410028877,9
201312_113.98020260000001_22.706513.png,0.11616583435541084,5
201312_114.02460795663488_22.690583366445924.png,0.34920268879561495,8
201312_114.1465315_22.64902.png,0.4610771478098094,9
201312_114.15496564402403_22.68774104495292.png,0.2513610387028002,5
201312_114.1675356_22.644914899999993.png,0.34954726373302414,5
201312_114.18655560000002_22.637104.png,0.25162831567513977,6
201312_114.19316369793675_22.635618175979587.png,0.25169492037063584,5
201312_114.1943834_22.631455699999997.png,0.2517701023435908,10
201312_114.2010636_22.665965500000006.png,0.46212915080932015,5
201312_114.2148053_22.727966299999995.png,0.55833961764541,5
201312_114.22741642663604_22.6742870331036.png,0.462568020842621,7
201312_114.2280303_22.6858936.png,0.11195180017577619,5
201312_114.23760175466754_22.742406490495853.png,0.46275256297546474,9
201312_114.2380314_22.670535799999996.png,0.3493932952576557,12
201312_114.2637641_22.694024.png,0.11163569141551209,6
201312_114.26495182895304_22.709595012731427.png,0.24921154659015818,6
201312_114.2829641_22.722505.png,0.6499130178026788,5
201312_114.297774_22.668009000000005.png,0.3493832220317472,5
201312_114.30084265157338_22.721674421737674.png,0.5592987141921055,8
201312_114.3024738_22.713602799999997.png,0.46267690785197824,5
201312_114.3081115_22.7803939.png,0.5592671109201119,5
201312_114.30882777640898_22.732776127722143.png,0.2482857518096717,7
201312_114.3115919864939_22.782113155236605.png,0.5593231410526373,5
201312_114.31522844727854_22.755518967676593.png,0.11024461138345958,5
201312_114.32047496065323_22.79014665066662.png,0.11133233531570373,5
201312_114.3210375_22.764714699999995.png,0.24757518437249446,7
201312_114.3289824_22.6672359.png,0.11216594738711569,7
201312_114.34766130644998_22.7063972838596.png,0.6505082160923324,5
201312_114.3589352_22.74361039999999.png,0.6505420927544685,6
201312_114.36616_22.6108985.png,0.2472694953171549,7
201312_114.38093593859112_22.72336363860997.png,0.6505472281629853,9
201312_114.3839314_22.616090400000004.png,0.5598987112348314,6
201312_114.3994517_22.718462399999993.png,0.11251617548994292,5
201312_114.4100365_22.6964255.png,0.11348178702681584,8
201312_114.4226865_22.63003519999999.png,0.650416906275295,8
201312_114.42792634826039_22.627361865481564.png,0.4619725080478879,5
201312_114.44753853438388_22.59878176472855.png,0.3471580745475497,5
201312_114.4500566_22.596177499999992.png,0.1130119509186903,5
201312_114.4766241_22.591292899999996.png,0.747037023031226,7
201312_114.47875850000001_22.553592399999996.png,0.5598472187700122,8
201312_114.4840805_22.53794989999999.png,0.6512311118812002,5
201312_114.4932418459449_22.59812495946907.png,0.24556923701688102,6
201312_114.5101182_22.53470929999999.png,0.2455762182116588,6
201312_114.52151801756803_22.5503279488395.png,0.2455920934381532,8
201312_114.5220393_22.475605999999992.png,0.11299091554832003,5
201312_114.56205587873401_22.552096985531563.png,0.34643144301944884,9
201312_114.5669133_22.495827700000003.png,0.11288888156916019,5
201312_114.602737_22.542949899999996.png,0.651263582061535,9
201402_114.2354072444943_22.717375951530183.png,0.5605050577321194,6
201402_114.30325706315772_22.703626619142224.png,0.560519195473742,5
201402_114.3126874_22.6741184.png,0.24475822055243246,8
201402_114.31282391584024_22.716085470930057.png,0.3454607816590901,6
201402_114.34935705669396_22.72479227935493.png,0.24486143862522808,5
201402_114.3588178_22.7231454.png,0.748777518567885,7
201402_114.36034582007444_22.719017512451686.png,0.4618864114673587,6
201402_114.37810833693372_22.734786916068387.png,0.6519118540580546,5
201402_114.3897088_22.742227699999997.png,0.24437222380965343,7
201402_114.39241537881304_22.725414696127416.png,0.5605519631274997,5
201402_114.410324_22.6407317.png,0.34478627778170884,5
201403_114.02884416138046_22.76146747143481.png,0.2443172888044137,7
201403_114.291943_22.670415299999995.png,0.34471706198821395,5
201403_114.30636268763371_22.672150165103474.png,0.5611469322483693,5
201403_114.3439078_22.665087599999996.png,0.24426414246002273,6
201403_114.49908917687205_22.596296186473293.png,0.46210874393018886,5
201404_113.85096169738534_22.63163394317757.png,0.24380785979925457,7
201404_113.88194917077641_22.8155861177406.png,0.24382957033642014,5
201404_113.8891361_22.658751799999997.png,0.10872607959879343,5
201404_113.90790824772574_22.65900936607576.png,0.10949118680300415,7
201404_113.9381102174492_22.67214804135569.png,0.24329477468470853,7
201408_113.9440293_22.7980389.png,0.24332859252057498,5
201410_114.39313294679685_22.740476520102636.png,0.6522515460436431,6
201410_114.401642_22.760514199999992.png,0.871104631114802,9
201410_114.4088513_22.7552379.png,0.4623918635250839,5
201509_113.8842395_22.5070012.png,0.34390063466397697,8
201510_113.9132915_22.4939517.png,0.3440055892052397,5
201510_114.12311478463587_22.540428499015647.png,0.3441120288737838,6
201510_114.141854_22.6526184.png,0.5619638984273915,10
201510_114.1548433_22.612801099999995.png,0.34379798837849257,8
201511_113.78989593872954_22.626797290819933.png,0.10655351729352908,6
201511_113.8926971_22.590370800000002.png,0.5622327768895525,7
201601_113.8745102_22.5675937.png,0.24256891138908954,5
201601_113.91355756883638_22.578036885096644.png,0.3434293029199729,5
201601_113.9205707480704_22.555670959071687.png,0.24263501709821456,10
201601_113.9367483_22.5688907.png,0.56255500284576,6
201601_113.95563_22.5731096.png,0.4626183217645298,5
201601_113.96020570251964_22.5625587290877.png,0.6529091706212917,6
201601_113.97572705186109_22.58630829746072.png,0.24209478301771337,5
201601_113.98643188363951_22.565336028740756.png,0.10577058117455872,6
201601_114.00555478492693_22.63003206862512.png,0.3429057512574132,7
201601_114.0135251_22.565275.png,0.3430065011164906,7
201601_114.03942740028948_22.59325947934857.png,0.24190783837892635,5
201601_114.0493319_22.6903141.png,0.46238038419507965,6
201601_114.04964802536469_22.65207090120377.png,0.34303867029441587,5
201601_114.0712346_22.5696774.png,0.4623909474950174,5
201601_114.10467809451235_22.63798504103764.png,0.10412227921652813,5
201601_114.10914030735168_22.664945423098374.png,0.343365988158909,7
201601_114.1115713_22.576595899999997.png,0.3434747500331935,7
201602_114.0076178_22.653348199999996.png,0.34358401015811485,5
201602_114.1318184_22.558027199999998.png,0.8714514844739368,8
201606_114.0391485_22.7282786.png,0.24093216376911272,6
201606_114.2378517_22.5992506.png,0.24094682011466745,5
201606_114.24238642416961_22.588507629943926.png,0.34332671407359905,6
201607_114.1406262_22.5624803.png,0.24099682623248045,6
201607_114.22053419524289_22.566430501666158.png,0.3432526785661993,5
201607_114.2495581260841_22.57515168938809.png,0.8218621524555101,7
201608_114.2805139_22.625256699999998.png,0.10150790453580259,6
201608_114.29465560565735_22.600106367840056.png,0.752788359761407,8
201608_114.300297_22.5877188.png,0.6539034995053169,5
201708_113.9089397_22.523997199999993.png,0.6538974696385138,6
201708_113.91294473496328_22.56617863908808.png,0.2407644552044558,7
201708_113.9153991_22.566538199999997.png,0.46144243233663873,6
201708_113.9303359_22.515187099999995.png,0.7527810841826897,6
201708_113.9439892_22.5486754.png,0.6545828269636123,5
201708_114.1139086_22.538370400000005.png,0.46107485097120215,7
201709_113.8659685_22.5899967.png,0.10157342236709592,5
201709_113.9344939_22.552632599999995.png,0.6549545802809487,8
201709_113.943607_22.5605947.png,0.5636329329805057,5
201709_113.96211397355088_22.531719062555634.png,0.3427990597865129,5
201709_113.9639129_22.534823.png,0.8244871410243402,9
201709_113.9925216_22.550671499999996.png,0.23957958133947266,5
201709_113.9994241_22.667688899999998.png,0.5637575035010575,5
201709_114.0018234_22.667901699999994.png,0.34230998817804664,7
201709_114.0096115_22.600753299999997.png,0.10076234446890198,5
201709_114.0144989_22.623911299999996.png,0.34252698512489005,6
201709_114.01594280000002_22.643162600000004.png,0.46077254633248577,5
201709_114.0218923_22.6305483.png,0.7546240526828519,6
201709_114.0241351_22.6258048.png,0.6551682165166195,5
201709_114.0333185_22.7434467.png,0.6551652315022435,5
201709_114.03886620000002_22.64132529999999.png,0.23884093286828906,5
201709_114.0414485_22.640062199999996.png,0.34236035879683835,7
201709_114.0502404_22.601815099999996.png,0.5642265276751927,5
201709_114.0569058_22.528170200000005.png,0.46019426947065933,6
201709_114.06019570199695_22.61155481335208.png,0.5641579307823259,6
201709_114.0612517_22.7125737.png,0.23830567187933857,5
201709_114.06861678573122_22.721309304140785.png,0.3415945046489422,5
201709_114.0696131_22.72285939999999.png,0.46040192889219417,7
201709_114.0756785_22.621517099999995.png,0.09900104500483846,5
201709_114.0793126_22.562718900000004.png,0.6557185987424491,7
201709_114.0871723_22.5609009.png,0.7555421534605767,7
201709_114.08944130000002_22.6905944.png,0.09952174302730639,5
201709_114.0946047_22.6365959.png,0.3419327717426878,8
201709_114.1036659_22.633577100000004.png,0.6560449023086777,5
201709_114.1064122_22.6536206.png,0.7554000288250541,6
201709_114.11168102857242_22.714879766622584.png,0.34195355852743053,5
201709_114.1179462_22.686612899999997.png,0.2373764094653091,5
201709_114.1390699_22.549754199999995.png,0.23738691227244205,5
201902_113.773877_22.7270682.png,0.237401923280982,5
201902_113.78802927099669_22.681579777229107.png,0.45970107466704196,8
201902_113.7968278_22.6764534.png,0.6567123636257507,5
201902_113.80734899282018_22.782117482559418.png,0.34145775274448514,5
201902_113.8125536_22.742092199999995.png,0.5645272745719225,5
201902_113.822293711952_22.708451784912096.png,0.0980341186205944,5
201902_113.82461400636875_22.737846546103565.png,0.6566184471782608,6
201902_113.8394141_22.7960351.png,0.2366371728046899,6
201902_113.84040741380237_22.715501429259064.png,0.34099744812597976,5
201902_113.86370289163905_22.8024886393656.png,0.5649032759764289,6
201902_113.8693476_22.598104299999996.png,0.5649422398977102,5
201902_113.8941739734363_22.720864788587726.png,0.34035710299786354,6
201902_113.91025928046581_22.57583711733693.png,0.34045495837465944,5
201902_113.9180008_22.7323099.png,0.34055342010847384,9
201902_114.013333_22.6805554.png,0.23661365886676847,5
201902_114.0317129_22.543413399999995.png,0.6565319545831887,7
201902_114.04594474714749_22.567282191742024.png,0.5657023802746044,5
201902_114.0657778_22.551895000000002.png,0.7570729290539953,6
201907_113.9914866_22.712476099999993.png,0.23656494192577082,7
201908_113.9661899_22.748525599999997.png,0.09613894886382472,6
201908_114.2393767_22.557769699999998.png,0.6566517243720641,5
201909_113.9015183_22.709992299999996.png,0.4585507541336547,7
202003_113.88955644157302_22.798927053748397.png,0.4586254687737584,7
202003_114.0251856_22.63805.png,0.5652941006819714,5
202003_114.1991135_22.709366499999998.png,0.2353697341187734,6
202003_114.2000427014398_22.692087883164596.png,0.6572054780929356,7
202003_114.23825474491608_22.69764445152608.png,0.33938077860175386,5
202101_113.80447898228654_22.773616876535506.png,0.23540941184151157,5
202101_113.85384977720011_22.78301523471154.png,0.33924466844881,5
202101_113.8825929_22.794455400000004.png,0.4584173479625389,5
202101_113.888855_22.791229200000004.png,0.4584901055676348,5
202101_113.88974512796382_22.80741978228124.png,0.2346645297027943,5
202101_113.90091646008864_22.799239870213608.png,0.7575664488272317,7
202101_113.9271088_22.770787799999997.png,0.658252220165942,6
202101_113.93861180000002_22.7661842.png,0.6582689248291722,7
202102_113.89478710000002_22.7161406.png,0.23468422421325869,5
202102_113.9125654_22.754369999999998.png,0.2346990059923238,5
202102_113.91371846455706_22.760970536511298.png,0.5655749179040982,6
202102_113.946745_22.740813599999992.png,0.45841025022649956,5
